Order_ID,Product_ID,Quantity,Revenue
3809,7,5,145905
3810,3,4,155092
3810,2,2,36830
3811,4,1,29756
3811,10,3,145164
3811,3,5,193865
3812,9,1,44865
3813,6,1,20473
3813,5,5,188595
3814,8,1,43538
3814,5,5,188595
3814,4,4,119024
3815,10,2,96776
3815,3,4,155092
3815,8,4,174152
3816,2,3,55245
3816,10,4,193552
3816,5,2,75438
3816,8,1,43538
3817,5,1,37719
3818,6,2,40946
3818,1,5,239850
3819,6,2,40946
3819,8,3,130614
3820,8,2,87076
3820,5,2,75438
3820,6,3,61419
3821,5,3,113157
3821,3,2,77546
3821,8,4,174152
3821,1,1,47970
3822,1,3,143910
3822,2,4,73660
3822,8,4,174152
3823,10,5,241940
3823,8,1,43538
3823,4,3,89268
3823,1,1,47970
3824,2,3,55245
3824,10,3,145164
3825,8,3,130614
3825,10,5,241940
3825,7,4,116724
3826,5,1,37719
3827,10,4,193552
3827,1,5,239850
3827,3,3,116319
3828,4,4,119024
3829,2,2,36830
3829,10,2,96776
3829,1,1,47970
3830,10,4,193552
3831,3,4,155092
3832,10,2,96776
3833,2,5,92075
3833,4,2,59512
3833,4,5,148780
3834,10,2,96776
3834,8,4,174152
3834,1,3,143910
3834,6,1,20473
3835,10,5,241940
3835,6,3,61419
3836,4,3,89268
3836,4,5,148780
3836,5,4,150876
3837,5,3,113157
3837,7,1,29181
3837,5,3,113157
3838,3,3,116319
3838,10,5,241940
3838,3,3,116319
3839,3,1,38773
3840,5,5,188595
3840,8,4,174152
3841,4,1,29756
3842,9,2,89730
3842,3,5,193865
3842,8,3,130614
3843,3,4,155092
3843,4,1,29756
3843,1,2,95940
3843,4,4,119024
3844,7,1,29181
3844,6,4,81892
3844,2,1,18415
3844,10,3,145164
3845,10,2,96776
3845,9,5,224325
3845,5,2,75438
3845,8,4,174152
3846,2,1,18415
3846,5,2,75438
3847,7,4,116724
3847,4,5,148780
3848,4,4,119024
3848,10,3,145164
3848,10,4,193552
3848,10,2,96776
3849,10,2,96776
3850,9,4,179460
3850,5,3,113157
3850,3,3,116319
3850,5,5,188595
3851,5,1,37719
3851,6,5,102365
3852,7,3,87543
3852,3,5,193865
3852,9,2,89730
3853,8,4,174152
3853,8,2,87076
3854,9,1,44865
3854,3,1,38773
3854,3,2,77546
3855,3,2,77546
3855,9,2,89730
3855,1,4,191880
3856,4,2,59512
3856,5,5,188595
3856,7,2,58362
3857,9,3,134595
3857,10,3,145164
3857,2,4,73660
3857,4,4,119024
3858,4,1,29756
3858,3,4,155092
3858,2,3,55245
3858,5,3,113157
3859,1,2,95940
3859,9,4,179460
3860,2,5,92075
3860,8,4,174152
3861,2,2,36830
3862,10,1,48388
3862,2,3,55245
3863,9,2,89730
3863,6,2,40946
3863,3,4,155092
3864,1,3,143910
3864,2,4,73660
3865,10,4,193552
3865,4,4,119024
3866,4,5,148780
3866,7,3,87543
3866,6,1,20473
3866,5,4,150876
3867,7,1,29181
3867,1,1,47970
3867,1,4,191880
3867,10,1,48388
3868,7,4,116724
3868,10,2,96776
3868,7,3,87543
3868,4,4,119024
3869,3,5,193865
3869,6,5,102365
3869,6,3,61419
3870,2,4,73660
3870,4,2,59512
3870,5,2,75438
3870,9,2,89730
3871,1,4,191880
3871,7,1,29181
3872,8,4,174152
3872,2,1,18415
3873,6,2,40946
3874,5,4,150876
3874,7,4,116724
3875,7,3,87543
3876,1,1,47970
3877,9,4,179460
3877,7,3,87543
3878,2,4,73660
3878,5,3,113157
3878,9,1,44865
3878,4,1,29756
3879,7,5,145905
3879,9,2,89730
3880,8,1,43538
3880,1,3,143910
3881,8,2,87076
3881,7,3,87543
3882,1,3,143910
3882,6,1,20473
3883,3,3,116319
3884,9,3,134595
3884,6,1,20473
3885,9,3,134595
3885,7,5,145905
3885,2,2,36830
3885,8,4,174152
3886,4,5,148780
3886,4,3,89268
3887,8,5,217690
3888,9,2,89730
3888,4,5,148780
3888,8,3,130614
3888,1,5,239850
3889,2,3,55245
3889,5,1,37719
3889,9,1,44865
3890,1,4,191880
3891,4,2,59512
3891,2,3,55245
3892,6,5,102365
3892,1,1,47970
3892,7,5,145905
3892,6,2,40946
3893,9,2,89730
3894,5,5,188595
3895,8,5,217690
3895,6,2,40946
3895,8,2,87076
3896,1,2,95940
3896,8,5,217690
3896,8,4,174152
3896,5,4,150876
3897,9,3,134595
3897,3,5,193865
3897,8,3,130614
3897,1,1,47970
3898,7,5,145905
3898,7,4,116724
3898,10,4,193552
3899,8,2,87076
3899,7,3,87543
3899,2,3,55245
3899,1,4,191880
3900,7,4,116724
3900,6,3,61419
3900,1,3,143910
3901,1,1,47970
3902,7,2,58362
3902,6,4,81892
3903,4,4,119024
3904,6,3,61419
3904,9,3,134595
3904,9,1,44865
3904,5,2,75438
3905,9,5,224325
3906,6,5,102365
3906,1,4,191880
3906,5,5,188595
3907,5,3,113157
3907,5,5,188595
3907,8,5,217690
3908,7,3,87543
3908,4,3,89268
3908,2,2,36830
3908,9,3,134595
3909,6,3,61419
3909,3,2,77546
3910,7,3,87543
3911,5,4,150876
3912,1,3,143910
3912,2,5,92075
3912,6,4,81892
3913,6,5,102365
3913,3,5,193865
3913,2,1,18415
3914,6,3,61419
3914,6,4,81892
3915,4,4,119024
3915,10,1,48388
3915,7,3,87543
3915,3,2,77546
3916,8,5,217690
3916,1,1,47970
3917,6,5,102365
3917,4,3,89268
3918,4,3,89268
3919,4,1,29756
3920,5,3,113157
3921,7,4,116724
3921,9,2,89730
3921,10,2,96776
3921,7,3,87543
3922,7,4,116724
3922,10,1,48388
3922,6,1,20473
3923,2,5,92075
3923,9,4,179460
3924,6,3,61419
3925,5,4,150876
3925,7,3,87543
3925,6,4,81892
3925,7,2,58362
3926,7,5,145905
3926,7,3,87543
3927,2,1,18415
3927,9,3,134595
3928,3,5,193865
3928,9,1,44865
3928,7,5,145905
3929,10,4,193552
3929,7,2,58362
3930,1,5,239850
3930,10,1,48388
3930,1,3,143910
3930,2,3,55245
3931,2,1,18415
3931,8,3,130614
3931,2,3,55245
3931,3,1,38773
3932,3,5,193865
3932,6,1,20473
3932,7,2,58362
3933,6,1,20473
3934,3,5,193865
3934,6,2,40946
3934,2,1,18415
3935,2,4,73660
3935,6,5,102365
3935,7,2,58362
3936,8,2,87076
3937,7,1,29181
3937,5,4,150876
3937,9,3,134595
3938,2,2,36830
3939,1,4,191880
3940,5,5,188595
3940,5,3,113157
3940,7,1,29181
3941,9,5,224325
3941,8,4,174152
3942,7,4,116724
3943,2,4,73660
3943,4,2,59512
3944,10,5,241940
3944,4,2,59512
3945,2,3,55245
3945,10,4,193552
3945,9,4,179460
3945,2,2,36830
3946,4,4,119024
3946,7,3,87543
3946,8,5,217690
3947,4,4,119024
3947,2,1,18415
3947,1,4,191880
3948,5,4,150876
3948,7,2,58362
3948,1,5,239850
3948,2,3,55245
3949,2,3,55245
3949,10,5,241940
3949,1,4,191880
3950,3,4,155092
3950,8,4,174152
3951,2,5,92075
3951,9,1,44865
3951,7,4,116724
3952,3,2,77546
3953,9,3,134595
3953,10,2,96776
3953,10,4,193552
3954,8,2,87076
3954,10,2,96776
3955,3,1,38773
3955,2,5,92075
3955,2,1,18415
3956,7,3,87543
3956,2,5,92075
3956,3,2,77546
3956,6,3,61419
3957,6,3,61419
3958,5,1,37719
3958,3,2,77546
3958,2,2,36830
3959,9,5,224325
3960,4,3,89268
3961,3,2,77546
3961,5,1,37719
3961,3,1,38773
3962,5,3,113157
3962,3,4,155092
3962,9,1,44865
3963,4,1,29756
3963,2,5,92075
3964,5,4,150876
3964,10,5,241940
3965,8,4,174152
3965,7,1,29181
3966,9,2,89730
3966,8,1,43538
3966,4,4,119024
3967,10,1,48388
3967,10,4,193552
3967,2,4,73660
3967,6,4,81892
3968,1,3,143910
3968,4,4,119024
3968,3,2,77546
3969,7,1,29181
3969,2,2,36830
3969,1,1,47970
3969,8,4,174152
3970,7,4,116724
3970,6,4,81892
3970,3,1,38773
3970,2,1,18415
3971,3,1,38773
3972,8,2,87076
3973,6,1,20473
3973,2,5,92075
3973,6,2,40946
3973,1,3,143910
3974,6,3,61419
3974,8,2,87076
3974,3,4,155092
3975,7,5,145905
3975,7,2,58362
3976,10,3,145164
3976,3,1,38773
3976,4,3,89268
3976,9,2,89730
3977,6,2,40946
3977,9,2,89730
3977,5,1,37719
3977,4,4,119024
3978,3,2,77546
3978,1,2,95940
3978,6,1,20473
3979,5,5,188595
3979,5,2,75438
3980,10,5,241940
3980,4,5,148780
3980,7,4,116724
3980,9,3,134595
3981,5,2,75438
3981,9,4,179460
3981,4,5,148780
3982,4,3,89268
3982,7,4,116724
3982,1,5,239850
3983,10,5,241940
3984,5,4,150876
3984,3,4,155092
3985,5,3,113157
3986,2,3,55245
3986,9,5,224325
3987,5,2,75438
3987,8,1,43538
3988,7,4,116724
3988,6,1,20473
3989,1,3,143910
3989,1,3,143910
3989,9,5,224325
3989,8,3,130614
3990,5,1,37719
3991,3,2,77546
3992,6,5,102365
3992,3,5,193865
3993,7,5,145905
3994,4,4,119024
3994,6,4,81892
3994,2,5,92075
3995,3,5,193865
3995,5,2,75438
3996,10,5,241940
3996,8,4,174152
3997,9,1,44865
3997,2,3,55245
3997,10,3,145164
3997,6,5,102365
3998,5,4,150876
3999,8,4,174152
4000,5,5,188595
4001,4,5,148780
4001,7,3,87543
4001,6,2,40946
4002,5,2,75438
4002,9,3,134595
4002,4,2,59512
4003,4,4,119024
4003,6,3,61419
4003,5,1,37719
4004,4,3,89268
4005,9,1,44865
4005,4,1,29756
4005,9,1,44865
4006,4,1,29756
4006,5,5,188595
4006,7,5,145905
4006,9,2,89730
4007,6,2,40946
4007,5,4,150876
4007,3,2,77546
4007,9,4,179460
4008,10,1,48388
4009,10,4,193552
4010,2,4,73660
4010,8,1,43538
4011,2,2,36830
4012,10,3,145164
4013,8,1,43538
4013,5,1,37719
4014,10,4,193552
4014,3,5,193865
4014,7,5,145905
4015,8,3,130614
4015,3,5,193865
4016,6,4,81892
4017,6,2,40946
4018,2,5,92075
4018,5,4,150876
4018,2,2,36830
4019,6,2,40946
4019,3,5,193865
4019,9,1,44865
4019,3,4,155092
4020,10,4,193552
4021,8,1,43538
4021,8,4,174152
4021,1,2,95940
4021,9,2,89730
4022,7,3,87543
4023,6,2,40946
4023,1,2,95940
4023,4,1,29756
4023,6,2,40946
4024,1,4,191880
4025,2,4,73660
4025,2,1,18415
4025,8,5,217690
4025,8,4,174152
4026,7,2,58362
4027,10,1,48388
4027,9,2,89730
4027,10,5,241940
4027,7,2,58362
4028,1,4,191880
4029,3,3,116319
4029,3,5,193865
4030,9,5,224325
4030,6,1,20473
4031,5,2,75438
4031,1,1,47970
4031,9,2,89730
4032,10,2,96776
4032,8,2,87076
4032,1,3,143910
4033,7,3,87543
4033,10,5,241940
4034,7,1,29181
4035,8,4,174152
4036,10,2,96776
4036,8,5,217690
4037,9,3,134595
4037,7,4,116724
4038,3,2,77546
4038,3,4,155092
4038,1,3,143910
4039,6,1,20473
4039,5,1,37719
4040,8,1,43538
4040,4,5,148780
4041,7,2,58362
4041,9,3,134595
4042,8,3,130614
4042,4,3,89268
4042,9,5,224325
4042,3,4,155092
4043,3,4,155092
4043,4,4,119024
4044,7,4,116724
4044,7,4,116724
4045,9,4,179460
4045,6,2,40946
4045,2,4,73660
4045,2,1,18415
4046,3,4,155092
4046,5,3,113157
4046,10,2,96776
4047,2,5,92075
4048,10,2,96776
4048,4,3,89268
4048,1,3,143910
4048,7,1,29181
4049,6,4,81892
4049,4,5,148780
4050,10,2,96776
4050,9,2,89730
4050,5,3,113157
4051,3,5,193865
4051,4,4,119024
4051,3,3,116319
4051,10,4,193552
4052,10,4,193552
4052,5,5,188595
4053,4,1,29756
4054,7,1,29181
4054,5,2,75438
4054,2,2,36830
4055,10,1,48388
4055,5,5,188595
4055,7,3,87543
4055,4,2,59512
4056,10,3,145164
4057,7,5,145905
4057,7,2,58362
4057,10,1,48388
4058,9,5,224325
4058,9,2,89730
4058,9,2,89730
4059,4,3,89268
4059,7,5,145905
4060,1,1,47970
4061,10,1,48388
4061,7,4,116724
4062,4,5,148780
4062,7,5,145905
4062,9,2,89730
4063,5,4,150876
4063,1,4,191880
4063,4,4,119024
4063,1,5,239850
4064,1,3,143910
4064,7,5,145905
4064,2,2,36830
4065,6,4,81892
4065,1,5,239850
4066,1,3,143910
4066,4,1,29756
4066,2,1,18415
4066,5,4,150876
4067,3,5,193865
4067,3,4,155092
4068,9,1,44865
4068,6,2,40946
4069,10,2,96776
4069,4,4,119024
4069,9,4,179460
4069,1,3,143910
4070,5,3,113157
4070,6,4,81892
4071,9,5,224325
4071,6,4,81892
4072,7,4,116724
4072,4,2,59512
4072,8,1,43538
4072,5,5,188595
4073,3,2,77546
4073,3,3,116319
4074,5,5,188595
4075,3,2,77546
4076,1,2,95940
4076,9,3,134595
4076,5,3,113157
4076,6,3,61419
4077,1,3,143910
4077,2,1,18415
4078,10,2,96776
4078,6,2,40946
4078,10,4,193552
4078,1,1,47970
4079,5,4,150876
4080,10,4,193552
4080,6,4,81892
4081,8,1,43538
4082,10,3,145164
4082,7,3,87543
4083,9,3,134595
4084,6,1,20473
4085,8,3,130614
4085,10,5,241940
4085,10,2,96776
4086,7,4,116724
4086,6,1,20473
4087,1,4,191880
4088,3,3,116319
4088,6,1,20473
4088,4,2,59512
4088,4,2,59512
4089,9,2,89730
4089,4,5,148780
4090,6,1,20473
4090,2,3,55245
4091,6,4,81892
4091,2,3,55245
4091,3,3,116319
4091,3,3,116319
4092,4,1,29756
4093,6,2,40946
4094,7,2,58362
4095,1,1,47970
4095,1,2,95940
4095,4,2,59512
4096,8,4,174152
4096,7,3,87543
4096,7,4,116724
4096,1,3,143910
4097,1,2,95940
4098,1,2,95940
4098,3,1,38773
4099,4,3,89268
4099,9,5,224325
4099,1,4,191880
4100,6,5,102365
4101,4,1,29756
4101,10,3,145164
4101,6,3,61419
4102,3,5,193865
4102,1,2,95940
4102,7,2,58362
4103,8,1,43538
4103,1,3,143910
4104,7,1,29181
4104,4,4,119024
4104,9,5,224325
4104,4,3,89268
4105,6,3,61419
4106,8,1,43538
4106,8,4,174152
4106,5,1,37719
4106,3,1,38773
4107,2,2,36830
4107,5,2,75438
4108,1,3,143910
4108,7,3,87543
4109,1,1,47970
4110,10,2,96776
4110,7,1,29181
4110,5,2,75438
4110,9,5,224325
4111,8,4,174152
4111,9,4,179460
4112,10,5,241940
4113,5,2,75438
4114,7,5,145905
4115,2,1,18415
4116,7,5,145905
4116,9,3,134595
4116,6,1,20473
4117,1,4,191880
4118,6,2,40946
4118,2,1,18415
4119,1,2,95940
4119,1,5,239850
4120,8,1,43538
4121,6,5,102365
4121,4,5,148780
4121,5,2,75438
4122,1,1,47970
4123,6,3,61419
4123,6,3,61419
4123,5,4,150876
4124,1,3,143910
4124,2,4,73660
4124,10,4,193552
4124,2,1,18415
4125,8,3,130614
4126,8,4,174152
4126,5,1,37719
4126,10,1,48388
4126,7,5,145905
4127,3,3,116319
4128,9,2,89730
4128,9,4,179460
4129,8,2,87076
4129,10,4,193552
4129,1,3,143910
4129,5,2,75438
4130,8,3,130614
4130,7,5,145905
4130,1,4,191880
4131,5,5,188595
4132,9,4,179460
4132,5,5,188595
4133,2,4,73660
4133,5,3,113157
4134,5,4,150876
4134,9,2,89730
4134,7,5,145905
4135,5,4,150876
4135,3,5,193865
4135,2,2,36830
4136,4,1,29756
4137,6,4,81892
4138,8,3,130614
4138,4,1,29756
4139,6,5,102365
4140,8,2,87076
4140,10,2,96776
4140,6,4,81892
4141,9,5,224325
4141,2,5,92075
4141,4,1,29756
4142,4,4,119024
4143,3,5,193865
4143,2,3,55245
4143,5,5,188595
4143,3,1,38773
4144,6,3,61419
4144,10,5,241940
4145,1,4,191880
4145,3,2,77546
4145,6,4,81892
4146,2,5,92075
4146,10,3,145164
4147,7,4,116724
4148,7,4,116724
4148,7,1,29181
4149,7,1,29181
4149,7,4,116724
4149,10,2,96776
4150,10,2,96776
4150,4,4,119024
4151,9,3,134595
4152,2,3,55245
4152,6,5,102365
4153,5,4,150876
4153,6,4,81892
4153,5,1,37719
4154,5,3,113157
4154,10,1,48388
4154,10,5,241940
4154,4,4,119024
4155,5,4,150876
4155,5,4,150876
4155,5,4,150876
4155,3,5,193865
4156,10,3,145164
4157,7,5,145905
4158,6,3,61419
4159,8,2,87076
4159,6,1,20473
4159,10,3,145164
4159,2,2,36830
4160,2,3,55245
4160,9,4,179460
4161,6,2,40946
4162,9,1,44865
4162,3,4,155092
4162,3,4,155092
4162,2,1,18415
4163,4,1,29756
4163,5,5,188595
4163,3,2,77546
4163,9,1,44865
4164,5,4,150876
4164,10,5,241940
4164,1,4,191880
4165,5,4,150876
4166,6,1,20473
4166,6,4,81892
4166,1,4,191880
4167,3,4,155092
4167,9,1,44865
4167,8,2,87076
4167,7,1,29181
4168,1,3,143910
4168,10,3,145164
4168,5,5,188595
4169,10,3,145164
4170,3,4,155092
4170,7,4,116724
4170,6,2,40946
4171,10,2,96776
4172,9,2,89730
4172,7,1,29181
4172,7,1,29181
4172,1,3,143910
4173,2,3,55245
4173,5,5,188595
4173,7,4,116724
4173,5,2,75438
4174,4,1,29756
4174,9,4,179460
4175,6,2,40946
4175,3,1,38773
4176,3,5,193865
4176,5,2,75438
4176,6,3,61419
4176,3,2,77546
4177,3,1,38773
4177,6,3,61419
4177,6,3,61419
4178,10,1,48388
4178,7,2,58362
4179,10,4,193552
4179,1,5,239850
4179,8,4,174152
4180,3,3,116319
4180,9,5,224325
4180,6,2,40946
4181,4,4,119024
4181,1,5,239850
4182,2,4,73660
4182,1,4,191880
4183,9,4,179460
4183,4,5,148780
4183,4,4,119024
4184,7,2,58362
4185,3,3,116319
4185,5,2,75438
4185,9,5,224325
4185,9,3,134595
4186,7,1,29181
4186,1,1,47970
4187,1,5,239850
4187,2,1,18415
4187,10,4,193552
4188,5,4,150876
4188,1,3,143910
4189,10,4,193552
4189,10,2,96776
4190,4,2,59512
4190,2,2,36830
4190,6,4,81892
4191,3,1,38773
4191,3,4,155092
4192,10,3,145164
4192,5,1,37719
4192,8,2,87076
4193,10,2,96776
4193,8,2,87076
4193,9,4,179460
4193,5,1,37719
4194,8,3,130614
4194,4,4,119024
4195,7,2,58362
4195,6,1,20473
4195,10,4,193552
4196,1,2,95940
4196,3,1,38773
4196,10,3,145164
4196,9,1,44865
4197,7,4,116724
4197,8,3,130614
4198,6,2,40946
4198,1,2,95940
4198,9,5,224325
4199,8,4,174152
4199,5,2,75438
4199,10,3,145164
4199,6,5,102365
4200,9,5,224325
4201,9,4,179460
4202,7,5,145905
4202,1,4,191880
4203,8,1,43538
4203,8,4,174152
4204,8,2,87076
4204,10,2,96776
4204,6,2,40946
4205,4,2,59512
4206,1,5,239850
4206,2,1,18415
4206,6,2,40946
4206,4,1,29756
4207,7,2,58362
4207,1,2,95940
4207,7,1,29181
4207,4,5,148780
4208,10,3,145164
4208,9,2,89730
4208,6,4,81892
4209,3,5,193865
4209,9,5,224325
4210,7,2,58362
4210,9,1,44865
4210,7,1,29181
4210,3,2,77546
4211,2,3,55245
4212,8,3,130614
4212,2,3,55245
4212,2,1,18415
4213,6,1,20473
4214,7,4,116724
4214,6,1,20473
4215,2,5,92075
4215,3,2,77546
4216,10,1,48388
4216,10,4,193552
4216,2,4,73660
4216,5,2,75438
4217,7,5,145905
4217,3,1,38773
4217,8,4,174152
4218,8,3,130614
4218,9,1,44865
4218,2,3,55245
4219,7,1,29181
4219,3,1,38773
4220,5,2,75438
4220,3,3,116319
4220,10,4,193552
4221,4,5,148780
4222,3,1,38773
4222,7,2,58362
4222,10,3,145164
4222,9,2,89730
4223,10,4,193552
4223,4,1,29756
4224,2,1,18415
4225,7,5,145905
4225,3,1,38773
4225,7,2,58362
4225,9,3,134595
4226,1,4,191880
4226,4,2,59512
4226,3,5,193865
4227,1,3,143910
4227,9,4,179460
4227,9,3,134595
4228,2,1,18415
4228,9,4,179460
4228,7,1,29181
4228,7,4,116724
4229,2,3,55245
4229,9,2,89730
4229,7,3,87543
4230,2,1,18415
4230,6,5,102365
4230,4,5,148780
4231,5,3,113157
4231,3,5,193865
4231,8,5,217690
4232,7,1,29181
4232,10,3,145164
4232,8,1,43538
4232,10,4,193552
4233,8,5,217690
4233,5,4,150876
4233,9,2,89730
4234,9,3,134595
4234,1,1,47970
4234,6,3,61419
4235,4,2,59512
4235,10,4,193552
4236,10,1,48388
4237,3,3,116319
4237,3,4,155092
4237,8,1,43538
4238,2,3,55245
4239,8,1,43538
4240,9,5,224325
4240,1,4,191880
4240,2,1,18415
4240,4,1,29756
4241,9,5,224325
4241,5,2,75438
4241,9,2,89730
4241,3,5,193865
4242,6,5,102365
4243,6,3,61419
4243,2,1,18415
4244,1,5,239850
4245,4,1,29756
4246,6,2,40946
4246,4,4,119024
4247,9,4,179460
4248,1,1,47970
4249,4,3,89268
4249,1,1,47970
4249,10,4,193552
4250,7,3,87543
4251,4,2,59512
4252,8,1,43538
4252,8,5,217690
4252,6,2,40946
4253,8,4,174152
4254,4,1,29756
4254,6,1,20473
4254,10,2,96776
4254,2,3,55245
4255,8,4,174152
4255,9,5,224325
4255,7,2,58362
4255,5,5,188595
4256,8,3,130614
4256,5,5,188595
4256,6,4,81892
4256,5,5,188595
4257,10,5,241940
4258,4,1,29756
4259,2,4,73660
4259,1,2,95940
4260,4,5,148780
4260,10,3,145164
4260,7,3,87543
4261,7,1,29181
4261,8,4,174152
4261,1,2,95940
4261,4,3,89268
4262,8,2,87076
4263,2,4,73660
4263,2,5,92075
4264,9,2,89730
4264,10,2,96776
4265,8,4,174152
4265,2,2,36830
4266,5,2,75438
4266,1,2,95940
4266,8,1,43538
4266,1,1,47970
4267,6,2,40946
4267,7,4,116724
4267,9,4,179460
4268,3,1,38773
4268,8,3,130614
4268,5,5,188595
4268,6,2,40946
4269,6,3,61419
4269,5,4,150876
4269,3,4,155092
4269,8,1,43538
4270,9,4,179460
4271,6,1,20473
4271,1,4,191880
4272,9,2,89730
4272,9,5,224325
4273,7,3,87543
4273,8,3,130614
4274,3,3,116319
4274,6,1,20473
4274,7,3,87543
4275,7,1,29181
4275,8,4,174152
4275,10,4,193552
4275,3,4,155092
4276,7,1,29181
4276,10,1,48388
4277,9,5,224325
4277,4,3,89268
4277,2,3,55245
4278,2,3,55245
4279,4,1,29756
4280,5,5,188595
4281,6,4,81892
4282,5,1,37719
4283,6,3,61419
4283,3,3,116319
4283,4,2,59512
4284,3,2,77546
4285,4,2,59512
4285,10,5,241940
4286,7,3,87543
4286,9,2,89730
4286,10,3,145164
4286,7,1,29181
4287,10,1,48388
4287,3,1,38773
4288,5,1,37719
4288,8,1,43538
4288,2,5,92075
4289,7,1,29181
4289,10,5,241940
4289,2,5,92075
4290,1,5,239850
4290,6,5,102365
4290,6,4,81892
4290,1,5,239850
4291,10,5,241940
4292,6,1,20473
4292,2,2,36830
4293,2,2,36830
4293,6,4,81892
4294,3,2,77546
4295,2,3,55245
4295,8,2,87076
4296,4,5,148780
4296,3,3,116319
4297,5,5,188595
4298,7,4,116724
4298,4,3,89268
4298,6,2,40946
4299,3,3,116319
4299,3,2,77546
4299,3,5,193865
4299,2,1,18415
4300,5,4,150876
4300,8,2,87076
4300,7,3,87543
4301,7,2,58362
4301,8,5,217690
4302,9,5,224325
4302,3,4,155092
4303,3,1,38773
4303,1,2,95940
4304,6,1,20473
4305,9,5,224325
4305,3,3,116319
4305,8,1,43538
4305,2,4,73660
4306,9,5,224325
4306,5,2,75438
4306,4,2,59512
4306,7,3,87543
4307,4,2,59512
4307,2,4,73660
4307,9,1,44865
4308,10,4,193552
4308,6,5,102365
4309,9,1,44865
4310,1,3,143910
4311,4,5,148780
4311,5,5,188595
4312,7,1,29181
4313,1,4,191880
4313,8,1,43538
4314,4,3,89268
4314,3,1,38773
4314,3,5,193865
4314,9,4,179460
4315,5,5,188595
4315,1,2,95940
4315,10,5,241940
4315,3,2,77546
4316,10,3,145164
4316,7,3,87543
4317,3,1,38773
4317,9,2,89730
4317,5,5,188595
4318,8,3,130614
4318,3,5,193865
4318,9,2,89730
4319,5,1,37719
4320,6,3,61419
4321,4,4,119024
4321,4,1,29756
4321,4,2,59512
4322,6,2,40946
4322,7,1,29181
4322,9,4,179460
4323,4,1,29756
4324,2,2,36830
4324,10,1,48388
4324,10,1,48388
4324,8,4,174152
4325,6,4,81892
4325,4,1,29756
4326,2,1,18415
4326,8,1,43538
4326,7,3,87543
4326,7,2,58362
4327,6,1,20473
4327,8,1,43538
4328,6,5,102365
4328,2,1,18415
4328,3,1,38773
4328,5,1,37719
4329,3,2,77546
4329,2,5,92075
4330,7,2,58362
4330,2,3,55245
4331,4,4,119024
4331,9,5,224325
4332,6,2,40946
4332,8,1,43538
4333,4,3,89268
4333,10,1,48388
4333,9,5,224325
4333,8,4,174152
4334,3,2,77546
4335,2,3,55245
4335,8,3,130614
4336,4,4,119024
4337,1,3,143910
4337,10,2,96776
4337,4,2,59512
4337,10,2,96776
4338,3,5,193865
4338,10,4,193552
4338,6,1,20473
4338,4,2,59512
4339,2,4,73660
4340,1,2,95940
4340,10,2,96776
4340,2,1,18415
4341,3,2,77546
4341,2,5,92075
4341,4,3,89268
4342,10,2,96776
4342,9,1,44865
4343,8,5,217690
4344,10,4,193552
4344,9,4,179460
4344,9,2,89730
4344,6,2,40946
4345,3,1,38773
4345,5,4,150876
4345,3,3,116319
4345,10,1,48388
4346,6,1,20473
4346,10,1,48388
4347,4,5,148780
4347,3,1,38773
4347,2,5,92075
4348,9,1,44865
4349,10,5,241940
4349,10,3,145164
4349,10,2,96776
4349,4,4,119024
4350,9,2,89730
4351,2,5,92075
4352,8,4,174152
4352,7,4,116724
4352,7,1,29181
4352,1,2,95940
4353,10,4,193552
4354,6,2,40946
4354,6,4,81892
4354,6,3,61419
4354,8,3,130614
4355,3,1,38773
4355,8,3,130614
4355,2,3,55245
4356,6,1,20473
4356,5,4,150876
4356,8,5,217690
4356,7,1,29181
4357,10,5,241940
4357,8,3,130614
4358,10,3,145164
4359,4,1,29756
4359,4,2,59512
4359,7,2,58362
4359,10,3,145164
4360,10,3,145164
4360,2,2,36830
4360,5,3,113157
4361,6,4,81892
4361,7,4,116724
4361,4,1,29756
4362,1,2,95940
4363,5,4,150876
4363,2,1,18415
4364,3,5,193865
4364,2,2,36830
4364,3,4,155092
4364,6,1,20473
4365,2,3,55245
4365,10,3,145164
4365,2,4,73660
4366,5,5,188595
4367,9,3,134595
4368,10,1,48388
4368,2,4,73660
4368,8,1,43538
4369,2,3,55245
4369,2,1,18415
4369,3,3,116319
4370,3,1,38773
4370,9,5,224325
4370,9,1,44865
4370,1,4,191880
4371,2,1,18415
4371,3,2,77546
4372,8,3,130614
4372,8,3,130614
4372,9,1,44865
4373,10,1,48388
4373,7,1,29181
4373,2,5,92075
4374,5,4,150876
4374,10,1,48388
4374,7,4,116724
4374,7,3,87543
4375,5,4,150876
4375,9,5,224325
4375,5,4,150876
4375,5,3,113157
4376,2,3,55245
4377,8,5,217690
4377,2,3,55245
4377,10,5,241940
4378,3,3,116319
4378,2,2,36830
4378,3,2,77546
4379,7,3,87543
4380,10,1,48388
4381,9,1,44865
4381,10,1,48388
4381,10,3,145164
4381,8,5,217690
4382,2,3,55245
4382,10,4,193552
4383,7,3,87543
4383,4,1,29756
4383,6,5,102365
4383,5,1,37719
4384,1,2,95940
4385,8,3,130614
4386,2,4,73660
4387,6,4,81892
4387,4,3,89268
4387,7,2,58362
4388,4,1,29756
4388,1,2,95940
4388,2,1,18415
4388,6,1,20473
4389,3,2,77546
4389,6,2,40946
4390,1,4,191880
4390,8,1,43538
