Order_ID,Customer_ID,Order_Date,Order_Status
2525,190,2025-12-16,Shipped
2526,581,2024-10-17,Cancelled
2527,665,2026-02-27,Delivered
2528,619,2026-05-29,Delivered
2529,622,2025-10-14,Shipped
2530,323,2025-02-10,Delivered
2531,724,2025-08-02,Shipped
2532,702,2025-08-25,Returned
2533,565,2025-02-03,Shipped
2534,951,2024-12-26,Cancelled
2535,350,2025-07-14,Delivered
2536,375,2026-05-21,Cancelled
2537,980,2025-08-03,Shipped
2538,982,2025-07-05,Cancelled
2539,552,2026-02-13,Shipped
2540,156,2026-01-23,Delivered
2541,760,2024-09-28,Delivered
2542,846,2025-08-18,Delivered
2543,831,2025-04-17,Cancelled
2544,707,2024-11-28,Delivered
2545,502,2025-04-22,Delivered
2546,321,2025-08-10,Cancelled
2547,335,2026-05-30,Cancelled
2548,237,2026-01-19,Delivered
2549,105,2025-11-16,Returned
2550,711,2024-06-28,Shipped
2551,400,2026-04-03,Cancelled
2552,43,2026-04-09,Delivered
2553,361,2025-08-08,Cancelled
2554,867,2026-05-31,Returned
2555,221,2024-07-09,Delivered
2556,891,2026-01-22,Delivered
2557,35,2025-09-17,Cancelled
2558,772,2026-04-11,Cancelled
2559,703,2025-05-09,Shipped
2560,536,2024-10-22,Returned
2561,841,2026-05-17,Returned
2562,747,2025-11-01,Shipped
2563,677,2025-04-12,Cancelled
2564,759,2025-05-11,Cancelled
2565,471,2025-09-16,Cancelled
2566,138,2026-02-07,Cancelled
2567,638,2025-09-11,Delivered
2568,649,2024-10-03,Delivered
2569,579,2025-01-28,Returned
2570,172,2026-05-30,Shipped
2571,908,2026-05-13,Returned
2572,689,2025-03-28,Shipped
2573,887,2024-08-08,Returned
2574,158,2025-12-20,Delivered
2575,960,2025-03-14,Delivered
2576,340,2025-06-18,Returned
2577,602,2024-11-06,Returned
2578,548,2025-04-18,Delivered
2579,76,2025-12-04,Shipped
2580,687,2024-12-31,Returned
2581,805,2025-05-10,Delivered
2582,592,2026-04-06,Cancelled
2583,418,2025-10-15,Delivered
2584,741,2025-02-18,Shipped
2585,384,2025-03-29,Returned
2586,194,2024-11-17,Delivered
2587,701,2025-04-01,Cancelled
2588,737,2025-05-26,Delivered
2589,782,2024-12-11,Shipped
2590,888,2026-06-05,Cancelled
2591,283,2025-08-05,Delivered
2592,802,2026-03-15,Delivered
2593,456,2024-12-04,Cancelled
2594,969,2024-10-27,Returned
2595,326,2026-04-07,Delivered
2596,303,2025-04-24,Delivered
2597,973,2026-05-01,Shipped
2598,625,2025-01-30,Shipped
2599,785,2024-07-04,Cancelled
2600,270,2025-12-06,Returned
2601,423,2024-08-06,Returned
2602,565,2025-04-03,Returned
2603,605,2026-05-21,Cancelled
2604,15,2024-12-26,Shipped
2605,716,2025-07-29,Delivered
2606,399,2025-11-14,Returned
2607,735,2026-02-24,Shipped
2608,911,2024-07-31,Returned
2609,319,2024-06-18,Cancelled
2610,334,2025-05-06,Returned
2611,400,2026-01-23,Cancelled
2612,882,2025-12-10,Returned
2613,256,2025-02-16,Cancelled
2614,378,2026-03-11,Returned
2615,103,2025-02-21,Returned
2616,416,2024-09-14,Cancelled
2617,947,2025-03-08,Delivered
2618,967,2026-02-14,Shipped
2619,812,2025-03-13,Returned
2620,779,2026-06-13,Delivered
2621,431,2025-05-07,Returned
2622,989,2025-12-29,Shipped
2623,236,2026-04-30,Returned
2624,783,2026-01-13,Shipped
2625,884,2024-08-25,Returned
2626,563,2024-11-05,Returned
2627,312,2025-11-04,Returned
2628,418,2026-03-14,Delivered
2629,743,2026-06-10,Delivered
2630,12,2025-05-06,Cancelled
2631,352,2024-11-28,Returned
2632,470,2026-02-23,Shipped
2633,130,2026-03-11,Shipped
2634,870,2025-07-02,Shipped
2635,958,2025-02-09,Shipped
2636,265,2025-03-01,Cancelled
2637,1000,2026-05-02,Shipped
2638,347,2026-04-29,Delivered
2639,297,2025-08-08,Returned
2640,802,2025-11-16,Cancelled
2641,205,2024-07-22,Cancelled
2642,394,2025-04-13,Delivered
2643,990,2026-04-13,Delivered
2644,553,2026-01-11,Returned
2645,748,2024-06-21,Delivered
2646,695,2025-01-17,Delivered
2647,149,2025-08-15,Shipped
2648,282,2024-08-12,Shipped
2649,270,2025-09-08,Cancelled
2650,176,2025-12-26,Shipped
2651,168,2025-04-11,Shipped
2652,455,2025-10-31,Returned
2653,702,2024-10-18,Returned
2654,904,2025-07-09,Shipped
2655,591,2025-03-09,Cancelled
2656,29,2026-02-06,Cancelled
2657,32,2024-06-19,Cancelled
2658,676,2025-04-23,Returned
2659,959,2025-05-07,Delivered
2660,325,2026-02-22,Shipped
2661,793,2025-12-28,Delivered
2662,186,2026-04-26,Cancelled
2663,199,2026-01-09,Shipped
2664,296,2026-01-17,Returned
2665,994,2026-02-08,Shipped
2666,942,2025-03-14,Cancelled
2667,348,2024-09-07,Delivered
2668,544,2024-09-14,Shipped
2669,98,2026-03-28,Cancelled
2670,569,2025-03-25,Shipped
2671,393,2025-01-01,Delivered
2672,382,2025-08-13,Returned
2673,926,2025-11-23,Returned
2674,602,2026-06-09,Returned
2675,166,2025-05-24,Delivered
2676,480,2025-08-01,Delivered
2677,526,2025-12-17,Delivered
2678,468,2026-03-04,Returned
2679,912,2025-02-25,Returned
2680,37,2026-02-17,Returned
2681,548,2025-11-21,Shipped
2682,645,2025-02-10,Delivered
2683,574,2024-09-29,Cancelled
2684,218,2025-06-24,Delivered
2685,725,2025-12-22,Cancelled
2686,826,2024-08-10,Returned
2687,678,2024-08-12,Returned
2688,901,2025-06-10,Returned
2689,112,2024-10-13,Returned
2690,810,2025-10-05,Delivered
2691,395,2025-01-23,Returned
2692,657,2025-05-24,Returned
2693,861,2024-08-01,Delivered
2694,347,2025-08-29,Shipped
2695,672,2025-01-24,Delivered
2696,384,2025-09-15,Delivered
2697,596,2026-02-14,Shipped
2698,802,2025-08-07,Cancelled
2699,16,2025-10-02,Returned
2700,548,2025-10-15,Cancelled
2701,932,2025-06-07,Delivered
2702,95,2026-05-28,Shipped
2703,296,2025-11-21,Shipped
2704,373,2025-09-01,Delivered
2705,670,2026-01-10,Cancelled
2706,815,2025-01-06,Shipped
2707,93,2024-07-21,Cancelled
2708,715,2025-07-28,Delivered
2709,537,2026-04-29,Shipped
2710,634,2025-07-17,Shipped
2711,922,2026-04-25,Cancelled
2712,578,2026-04-11,Returned
2713,106,2025-12-26,Delivered
2714,567,2026-03-27,Cancelled
2715,468,2025-09-21,Shipped
2716,481,2024-08-20,Shipped
2717,289,2026-03-03,Returned
2718,643,2025-12-04,Shipped
2719,852,2025-12-27,Shipped
2720,548,2026-02-27,Cancelled
2721,689,2025-11-19,Returned
2722,386,2026-03-04,Shipped
2723,817,2025-05-10,Returned
2724,60,2025-07-13,Shipped
2725,273,2026-01-12,Shipped
2726,243,2025-05-12,Returned
2727,468,2025-03-31,Delivered
2728,69,2025-10-14,Delivered
2729,907,2025-02-15,Delivered
2730,511,2025-05-17,Delivered
2731,431,2026-02-08,Delivered
2732,671,2025-07-02,Shipped
2733,42,2024-10-18,Shipped
2734,369,2025-09-13,Returned
2735,844,2025-08-26,Delivered
2736,185,2026-01-31,Shipped
2737,825,2026-01-11,Shipped
2738,546,2025-07-21,Cancelled
2739,673,2026-01-17,Cancelled
2740,920,2026-05-11,Returned
2741,305,2025-12-03,Delivered
2742,742,2026-04-05,Cancelled
2743,160,2025-06-14,Delivered
2744,774,2025-09-02,Cancelled
2745,454,2025-08-08,Returned
2746,287,2024-08-01,Returned
2747,82,2026-03-19,Shipped
2748,184,2025-04-23,Cancelled
2749,74,2025-11-03,Delivered
2750,184,2026-05-24,Delivered
2751,421,2026-04-22,Delivered
2752,385,2026-06-01,Delivered
2753,445,2025-11-08,Shipped
2754,664,2025-08-27,Shipped
2755,227,2025-06-28,Delivered
2756,137,2025-04-25,Shipped
2757,208,2025-05-15,Shipped
2758,492,2025-08-11,Delivered
2759,191,2024-07-10,Returned
2760,819,2025-04-03,Delivered
2761,155,2026-04-02,Cancelled
2762,779,2025-01-31,Delivered
2763,340,2025-01-31,Shipped
2764,277,2025-05-14,Delivered
2765,521,2024-07-30,Cancelled
2766,417,2025-04-28,Returned
2767,409,2025-12-11,Delivered
2768,215,2024-10-04,Cancelled
2769,198,2025-06-26,Returned
2770,887,2025-11-17,Cancelled
2771,543,2025-10-04,Returned
2772,240,2025-01-12,Cancelled
2773,842,2026-01-25,Returned
2774,625,2024-10-15,Returned
2775,876,2024-12-31,Cancelled
2776,563,2024-10-01,Shipped
2777,731,2024-11-09,Delivered
2778,748,2025-10-06,Delivered
2779,399,2026-03-30,Cancelled
2780,276,2025-03-22,Returned
2781,652,2026-02-10,Delivered
2782,186,2025-06-29,Cancelled
2783,333,2024-08-21,Cancelled
2784,347,2026-04-24,Shipped
2785,390,2025-07-30,Delivered
2786,175,2026-03-13,Shipped
2787,95,2025-03-01,Delivered
2788,698,2025-09-15,Cancelled
2789,967,2024-08-21,Shipped
2790,126,2026-03-15,Delivered
2791,438,2024-06-21,Cancelled
2792,610,2024-11-12,Shipped
2793,39,2024-09-04,Shipped
2794,289,2025-01-27,Delivered
2795,555,2025-08-03,Cancelled
2796,363,2025-08-16,Delivered
2797,773,2024-09-17,Cancelled
2798,970,2026-01-29,Returned
2799,478,2024-08-02,Shipped
2800,192,2024-10-11,Shipped
2801,417,2025-02-06,Delivered
2802,1,2025-06-08,Shipped
2803,35,2024-08-29,Delivered
2804,239,2024-08-13,Shipped
2805,938,2026-04-02,Returned
2806,26,2025-09-25,Shipped
2807,398,2024-11-29,Returned
2808,540,2026-01-26,Delivered
2809,522,2026-01-22,Shipped
2810,5,2025-02-13,Delivered
2811,964,2025-02-15,Shipped
2812,574,2024-08-07,Returned
2813,883,2025-03-03,Returned
2814,855,2024-09-23,Shipped
2815,715,2026-01-30,Delivered
2816,232,2026-05-09,Returned
2817,614,2025-05-16,Shipped
2818,568,2025-05-16,Returned
2819,604,2025-12-08,Shipped
2820,878,2026-01-30,Shipped
2821,665,2025-05-02,Shipped
2822,313,2024-10-10,Delivered
2823,472,2024-07-11,Shipped
2824,49,2024-12-20,Cancelled
2825,586,2025-10-14,Delivered
2826,881,2024-11-13,Delivered
2827,958,2026-04-23,Delivered
2828,104,2026-05-20,Delivered
2829,837,2025-12-16,Shipped
2830,426,2026-03-20,Delivered
2831,516,2024-07-10,Returned
2832,466,2025-06-18,Cancelled
2833,65,2025-06-10,Cancelled
2834,44,2025-09-17,Returned
2835,30,2025-01-02,Cancelled
2836,628,2025-03-31,Delivered
2837,852,2026-04-24,Shipped
2838,457,2025-12-13,Returned
2839,178,2025-09-02,Delivered
2840,18,2024-07-11,Cancelled
2841,706,2026-01-16,Shipped
2842,515,2025-02-22,Shipped
2843,250,2025-02-14,Shipped
2844,505,2025-05-25,Shipped
2845,415,2024-08-29,Delivered
2846,197,2024-09-26,Delivered
2847,629,2024-10-12,Returned
2848,518,2024-11-29,Cancelled
2849,684,2026-01-20,Delivered
2850,212,2025-04-23,Shipped
2851,474,2025-06-24,Delivered
2852,513,2025-03-21,Delivered
2853,691,2025-08-22,Delivered
2854,146,2025-04-19,Returned
2855,573,2026-01-04,Returned
2856,265,2026-04-17,Cancelled
2857,531,2026-01-24,Delivered
2858,434,2025-09-09,Cancelled
2859,662,2024-10-09,Shipped
2860,721,2025-06-24,Returned
2861,392,2025-06-17,Returned
2862,825,2026-04-13,Delivered
2863,845,2025-03-03,Returned
2864,335,2025-04-11,Delivered
2865,43,2024-07-25,Cancelled
2866,636,2025-08-21,Shipped
2867,43,2025-06-25,Cancelled
2868,23,2024-12-14,Delivered
2869,611,2025-02-21,Shipped
2870,719,2024-09-16,Delivered
2871,642,2026-06-15,Returned
2872,689,2025-07-23,Cancelled
2873,898,2024-07-14,Shipped
2874,733,2025-09-15,Returned
2875,225,2024-08-29,Cancelled
2876,850,2025-03-04,Shipped
2877,641,2025-10-17,Shipped
2878,996,2025-03-08,Shipped
2879,142,2024-12-12,Delivered
2880,993,2026-02-06,Cancelled
2881,283,2025-08-22,Returned
2882,803,2024-11-06,Returned
2883,933,2024-08-11,Shipped
2884,35,2025-11-04,Delivered
2885,243,2024-09-09,Returned
2886,971,2026-01-28,Cancelled
2887,164,2026-01-06,Delivered
2888,203,2025-03-28,Returned
2889,315,2025-02-09,Shipped
2890,797,2025-03-21,Shipped
2891,35,2024-06-24,Returned
2892,748,2025-11-16,Cancelled
2893,409,2025-09-15,Delivered
2894,873,2025-08-13,Cancelled
2895,712,2024-12-28,Shipped
2896,284,2025-03-15,Returned
2897,274,2024-07-18,Cancelled
2898,380,2024-09-01,Delivered
2899,32,2025-12-23,Returned
2900,842,2025-05-31,Delivered
2901,387,2025-08-25,Delivered
2902,735,2024-07-20,Shipped
2903,66,2024-11-07,Shipped
2904,704,2025-06-18,Returned
2905,917,2025-02-12,Cancelled
2906,198,2025-08-14,Cancelled
2907,323,2026-04-10,Shipped
2908,106,2024-08-25,Cancelled
2909,130,2025-04-16,Returned
2910,147,2025-04-05,Shipped
2911,305,2026-03-13,Cancelled
2912,585,2025-07-21,Shipped
2913,645,2024-12-18,Shipped
2914,456,2025-04-04,Returned
2915,124,2025-12-10,Cancelled
2916,905,2025-12-29,Delivered
2917,331,2026-06-09,Shipped
2918,352,2025-02-12,Returned
2919,459,2025-09-09,Delivered
2920,661,2026-03-23,Delivered
2921,966,2026-04-23,Delivered
2922,885,2025-10-04,Delivered
2923,918,2025-05-28,Cancelled
2924,342,2025-12-27,Returned
2925,144,2025-11-01,Shipped
2926,713,2026-02-01,Delivered
2927,480,2024-07-13,Cancelled
2928,860,2025-02-24,Returned
2929,599,2024-12-07,Cancelled
2930,542,2025-10-19,Returned
2931,831,2025-04-27,Returned
2932,351,2024-10-07,Cancelled
2933,625,2026-04-23,Returned
2934,482,2025-11-21,Shipped
2935,101,2026-01-31,Delivered
2936,749,2025-01-23,Returned
2937,220,2025-08-15,Shipped
2938,128,2025-07-20,Delivered
2939,523,2025-11-30,Returned
2940,800,2025-09-14,Cancelled
2941,961,2025-09-13,Cancelled
2942,435,2025-03-19,Cancelled
2943,625,2025-09-09,Cancelled
2944,936,2025-02-04,Shipped
2945,798,2025-08-15,Cancelled
2946,10,2025-01-10,Returned
2947,523,2026-03-28,Shipped
2948,141,2024-09-29,Shipped
2949,240,2026-01-11,Cancelled
2950,405,2025-07-30,Cancelled
2951,657,2025-05-05,Delivered
2952,659,2026-02-08,Delivered
2953,48,2026-05-31,Cancelled
2954,725,2024-12-25,Cancelled
2955,517,2025-03-05,Returned
2956,978,2025-08-31,Returned
2957,572,2025-07-30,Returned
2958,510,2024-10-31,Shipped
2959,665,2025-09-12,Returned
2960,781,2024-12-23,Shipped
2961,223,2025-07-13,Cancelled
2962,835,2025-09-14,Shipped
2963,988,2026-05-14,Delivered
2964,647,2025-03-14,Shipped
2965,111,2026-03-06,Shipped
2966,601,2025-04-13,Cancelled
2967,269,2025-06-02,Shipped
2968,116,2024-08-13,Delivered
2969,172,2025-04-30,Returned
2970,272,2025-05-05,Returned
2971,850,2025-04-18,Shipped
2972,613,2025-12-08,Returned
2973,142,2024-07-18,Returned
2974,144,2024-08-08,Delivered
2975,753,2026-01-22,Returned
2976,138,2024-10-20,Shipped
2977,634,2025-03-07,Returned
2978,221,2025-08-02,Returned
2979,829,2025-12-07,Shipped
2980,493,2024-09-04,Cancelled
2981,264,2026-02-01,Delivered
2982,761,2026-02-26,Shipped
2983,524,2024-11-20,Returned
2984,705,2025-02-17,Shipped
2985,46,2025-05-22,Delivered
2986,95,2024-06-23,Shipped
2987,111,2025-11-03,Delivered
2988,852,2025-03-10,Delivered
2989,967,2025-01-08,Delivered
2990,419,2024-12-11,Shipped
2991,142,2024-08-29,Cancelled
2992,888,2024-12-10,Returned
2993,206,2024-06-16,Shipped
2994,523,2024-12-05,Cancelled
2995,352,2026-01-13,Delivered
2996,947,2025-09-28,Shipped
2997,227,2025-07-26,Shipped
2998,967,2024-09-03,Delivered
2999,699,2024-08-12,Cancelled
3000,883,2025-04-12,Cancelled
3001,880,2025-10-09,Delivered
3002,624,2026-01-13,Delivered
3003,779,2025-05-06,Shipped
3004,663,2025-12-01,Shipped
3005,334,2024-12-14,Shipped
3006,76,2025-08-07,Delivered
3007,594,2026-01-02,Returned
3008,838,2024-07-16,Shipped
3009,920,2026-02-28,Shipped
3010,999,2024-07-21,Shipped
3011,231,2025-09-22,Cancelled
3012,23,2026-04-10,Shipped
3013,734,2024-10-05,Shipped
3014,193,2024-12-04,Shipped
3015,641,2025-05-30,Shipped
3016,883,2025-03-27,Shipped
3017,855,2025-04-10,Delivered
3018,434,2025-04-13,Shipped
3019,900,2026-03-02,Returned
3020,883,2025-10-11,Returned
3021,517,2025-12-25,Shipped
3022,366,2024-09-23,Shipped
3023,119,2024-12-04,Delivered
3024,734,2025-07-28,Cancelled
3025,195,2025-06-19,Returned
3026,786,2024-12-11,Shipped
3027,454,2026-04-19,Returned
3028,681,2025-01-31,Cancelled
3029,372,2024-09-27,Delivered
3030,737,2026-05-13,Shipped
3031,25,2025-08-11,Shipped
3032,7,2024-12-16,Delivered
3033,757,2026-02-17,Returned
3034,43,2024-07-25,Returned
3035,138,2024-12-02,Returned
3036,163,2025-08-31,Shipped
3037,372,2025-06-11,Returned
3038,997,2025-03-29,Cancelled
3039,881,2024-08-01,Returned
3040,119,2024-07-23,Returned
3041,316,2025-07-13,Returned
3042,451,2025-01-12,Cancelled
3043,651,2025-08-30,Shipped
3044,166,2025-08-03,Cancelled
3045,58,2025-07-10,Shipped
3046,502,2024-11-24,Cancelled
3047,775,2025-08-22,Cancelled
3048,515,2025-01-11,Delivered
3049,113,2024-10-14,Delivered
3050,240,2025-12-30,Delivered
3051,697,2026-03-28,Returned
3052,978,2025-10-18,Cancelled
3053,898,2025-08-27,Shipped
3054,897,2026-05-02,Cancelled
3055,287,2024-11-22,Cancelled
3056,679,2025-04-27,Cancelled
3057,266,2026-02-08,Returned
3058,122,2024-07-05,Delivered
3059,759,2025-10-14,Cancelled
3060,586,2024-06-29,Delivered
3061,215,2025-04-23,Shipped
3062,895,2025-02-15,Delivered
3063,972,2024-06-18,Cancelled
3064,978,2025-02-05,Cancelled
3065,703,2025-03-10,Cancelled
3066,982,2025-11-02,Delivered
3067,277,2024-10-02,Delivered
3068,336,2025-03-19,Shipped
3069,291,2025-09-14,Delivered
3070,833,2025-02-26,Cancelled
3071,471,2024-07-06,Delivered
3072,742,2025-12-02,Returned
3073,984,2025-12-15,Delivered
3074,54,2025-06-13,Returned
3075,289,2024-10-13,Delivered
3076,446,2025-03-10,Shipped
3077,77,2025-09-19,Returned
3078,817,2025-12-16,Delivered
3079,865,2026-04-06,Shipped
3080,581,2025-06-30,Returned
3081,349,2026-01-31,Cancelled
3082,808,2026-04-18,Returned
3083,174,2025-02-11,Shipped
3084,680,2025-10-12,Cancelled
3085,451,2026-01-24,Shipped
3086,674,2026-02-06,Shipped
3087,960,2025-10-06,Returned
3088,701,2024-11-24,Shipped
3089,941,2025-12-25,Delivered
3090,33,2024-10-07,Cancelled
3091,987,2025-09-21,Cancelled
3092,184,2024-09-24,Shipped
3093,290,2025-01-26,Returned
3094,542,2025-05-27,Returned
3095,323,2024-07-30,Returned
3096,22,2025-06-07,Returned
3097,470,2026-01-02,Shipped
3098,907,2026-05-05,Shipped
3099,713,2025-06-17,Cancelled
3100,965,2024-07-09,Shipped
3101,642,2024-06-21,Cancelled
3102,721,2024-12-27,Shipped
3103,284,2024-06-29,Cancelled
3104,959,2025-08-03,Shipped
3105,99,2024-10-12,Cancelled
3106,148,2026-02-17,Returned
3107,535,2026-02-06,Returned
3108,379,2025-05-11,Cancelled
3109,360,2025-08-11,Cancelled
3110,506,2024-10-18,Returned
3111,347,2024-10-13,Cancelled
3112,325,2025-02-17,Cancelled
3113,768,2026-04-22,Delivered
3114,156,2025-12-08,Cancelled
3115,836,2025-05-19,Shipped
3116,424,2025-02-24,Shipped
3117,181,2025-02-15,Shipped
3118,92,2025-04-24,Shipped
3119,362,2024-09-11,Returned
3120,733,2025-05-08,Cancelled
3121,105,2024-09-23,Cancelled
3122,549,2024-09-07,Delivered
3123,65,2024-12-01,Returned
3124,548,2026-02-22,Cancelled
3125,395,2026-05-18,Delivered
3126,701,2024-08-05,Delivered
3127,30,2024-11-10,Shipped
3128,915,2024-07-11,Delivered
3129,948,2025-08-09,Cancelled
3130,408,2025-03-03,Returned
3131,653,2024-07-09,Cancelled
3132,126,2025-06-18,Shipped
3133,382,2026-05-24,Cancelled
3134,675,2024-12-17,Cancelled
3135,36,2025-12-21,Delivered
3136,72,2026-06-13,Cancelled
3137,541,2025-08-06,Returned
3138,788,2026-03-21,Delivered
3139,52,2025-08-18,Returned
3140,607,2026-05-15,Cancelled
3141,902,2025-01-09,Cancelled
3142,964,2026-03-30,Delivered
3143,814,2025-10-24,Delivered
3144,831,2025-06-23,Cancelled
3145,454,2026-03-04,Shipped
3146,152,2026-03-30,Returned
3147,920,2026-04-13,Returned
3148,786,2024-12-01,Returned
3149,95,2025-05-05,Shipped
3150,113,2025-01-31,Shipped
3151,502,2024-11-20,Cancelled
3152,747,2025-01-11,Shipped
3153,597,2024-08-24,Delivered
3154,68,2025-09-16,Returned
3155,665,2025-02-24,Shipped
3156,596,2024-09-06,Shipped
3157,974,2025-01-21,Cancelled
3158,95,2025-07-30,Cancelled
3159,889,2025-03-28,Returned
3160,959,2024-12-15,Shipped
3161,609,2024-10-03,Shipped
3162,61,2025-06-03,Shipped
3163,679,2025-12-22,Shipped
3164,871,2024-12-15,Shipped
3165,648,2025-09-05,Returned
3166,360,2024-09-24,Shipped
3167,86,2026-03-23,Returned
3168,904,2024-10-01,Delivered
3169,766,2025-07-03,Returned
3170,747,2026-03-11,Delivered
3171,11,2026-03-28,Returned
3172,504,2024-08-19,Returned
3173,833,2026-05-27,Returned
3174,934,2026-01-24,Returned
3175,234,2025-11-25,Cancelled
3176,923,2025-06-30,Delivered
3177,591,2026-04-23,Returned
3178,261,2024-07-27,Delivered
3179,368,2025-09-07,Returned
3180,253,2026-05-08,Returned
3181,821,2024-09-04,Shipped
3182,350,2024-11-01,Delivered
3183,820,2024-08-07,Returned
3184,978,2025-03-08,Returned
3185,535,2025-03-13,Shipped
3186,841,2026-03-27,Cancelled
3187,815,2025-03-02,Delivered
3188,48,2025-01-08,Returned
3189,688,2025-09-29,Returned
3190,499,2024-07-05,Shipped
3191,395,2025-02-03,Delivered
3192,146,2025-09-22,Returned
3193,121,2025-05-29,Returned
3194,821,2024-10-11,Returned
3195,727,2025-08-06,Returned
3196,115,2024-10-01,Shipped
3197,732,2025-06-20,Returned
3198,148,2025-02-10,Delivered
3199,312,2026-05-17,Delivered
3200,380,2024-10-22,Returned
3201,835,2025-08-17,Shipped
3202,687,2026-01-05,Cancelled
3203,642,2025-02-19,Cancelled
3204,803,2025-05-28,Delivered
3205,655,2026-03-31,Shipped
3206,308,2025-10-07,Cancelled
3207,28,2024-11-19,Shipped
3208,557,2025-09-26,Shipped
3209,905,2025-02-04,Returned
3210,667,2025-03-02,Shipped
3211,244,2026-04-12,Shipped
3212,296,2026-03-06,Delivered
3213,543,2024-08-03,Cancelled
3214,405,2025-05-03,Delivered
3215,916,2025-02-03,Shipped
3216,950,2024-08-27,Delivered
3217,331,2025-12-29,Shipped
3218,260,2025-09-27,Delivered
3219,174,2025-03-18,Returned
3220,476,2024-10-03,Returned
3221,75,2025-03-30,Cancelled
3222,469,2026-01-22,Returned
3223,904,2024-07-28,Delivered
3224,363,2025-04-17,Shipped
3225,253,2025-11-30,Returned
3226,120,2026-04-26,Cancelled
3227,595,2024-10-08,Cancelled
3228,831,2024-08-05,Delivered
3229,83,2025-02-27,Cancelled
3230,103,2026-04-03,Delivered
3231,462,2024-11-08,Shipped
3232,25,2024-07-18,Delivered
3233,397,2025-07-05,Returned
3234,771,2024-10-14,Returned
3235,310,2026-04-09,Delivered
3236,928,2025-01-16,Returned
3237,105,2025-12-28,Delivered
3238,423,2026-01-21,Returned
3239,264,2025-06-18,Shipped
3240,955,2025-11-15,Shipped
3241,653,2025-06-11,Cancelled
3242,542,2026-02-14,Returned
3243,189,2026-04-21,Returned
3244,491,2024-10-22,Returned
3245,755,2025-01-18,Delivered
3246,98,2025-07-07,Returned
3247,183,2025-05-16,Returned
3248,84,2025-12-13,Cancelled
3249,310,2024-12-07,Returned
3250,811,2025-05-11,Shipped
3251,510,2025-07-23,Cancelled
3252,532,2026-03-13,Shipped
3253,405,2025-03-05,Shipped
3254,270,2025-06-27,Returned
3255,344,2025-06-29,Cancelled
3256,135,2024-11-18,Cancelled
3257,240,2026-01-06,Delivered
3258,566,2024-11-14,Shipped
3259,482,2025-12-31,Delivered
3260,280,2025-02-03,Shipped
3261,848,2025-07-19,Shipped
3262,70,2024-09-25,Cancelled
3263,531,2026-05-01,Returned
3264,707,2024-06-25,Cancelled
3265,857,2024-10-21,Shipped
3266,106,2025-08-03,Delivered
3267,95,2025-07-24,Shipped
3268,526,2026-01-26,Delivered
3269,469,2025-07-01,Shipped
3270,668,2025-07-21,Cancelled
3271,524,2024-11-09,Shipped
3272,103,2025-07-13,Shipped
3273,535,2025-03-31,Cancelled
3274,645,2025-06-07,Shipped
3275,887,2024-06-30,Returned
3276,422,2026-03-07,Delivered
3277,81,2026-01-20,Shipped
3278,59,2026-01-25,Shipped
3279,333,2025-09-30,Delivered
3280,838,2025-12-07,Delivered
3281,414,2026-05-18,Shipped
3282,767,2026-04-20,Shipped
3283,866,2025-09-02,Shipped
3284,335,2025-01-03,Cancelled
3285,368,2026-02-12,Delivered
3286,300,2025-03-04,Returned
3287,650,2026-01-05,Shipped
3288,718,2024-07-18,Returned
3289,221,2026-04-22,Shipped
3290,393,2025-01-18,Cancelled
3291,252,2026-02-18,Delivered
3292,615,2024-07-12,Cancelled
3293,334,2026-05-07,Returned
3294,834,2026-03-15,Cancelled
3295,99,2024-06-29,Cancelled
3296,67,2026-05-22,Cancelled
3297,900,2024-06-29,Cancelled
3298,825,2025-07-16,Delivered
3299,945,2025-08-24,Cancelled
3300,160,2025-11-04,Returned
3301,94,2026-05-28,Shipped
3302,595,2025-01-22,Returned
3303,351,2025-06-03,Returned
3304,230,2025-08-26,Returned
3305,557,2024-10-31,Shipped
3306,862,2024-12-20,Cancelled
3307,396,2025-09-06,Delivered
3308,822,2025-08-22,Shipped
3309,739,2025-09-14,Cancelled
3310,206,2026-02-14,Returned
3311,723,2024-08-24,Returned
3312,330,2024-09-29,Shipped
3313,527,2024-11-05,Shipped
3314,806,2025-11-13,Returned
3315,675,2024-09-21,Delivered
3316,961,2025-01-23,Returned
3317,767,2025-06-29,Delivered
3318,957,2024-10-27,Cancelled
3319,598,2025-12-08,Returned
3320,642,2024-07-05,Cancelled
3321,765,2025-04-06,Returned
3322,157,2025-01-28,Cancelled
3323,810,2025-11-24,Shipped
3324,572,2025-03-02,Delivered
3325,59,2025-04-14,Returned
3326,387,2025-04-29,Cancelled
3327,114,2025-07-15,Delivered
3328,902,2026-04-04,Returned
3329,394,2026-05-15,Returned
3330,103,2024-06-23,Shipped
3331,364,2026-03-18,Cancelled
3332,14,2025-06-09,Delivered
3333,737,2025-07-14,Shipped
3334,449,2025-06-14,Delivered
3335,299,2026-03-13,Cancelled
3336,540,2025-02-11,Cancelled
3337,398,2025-03-20,Delivered
3338,501,2025-08-30,Shipped
3339,710,2024-09-12,Returned
3340,24,2025-11-19,Delivered
3341,530,2025-11-08,Returned
3342,945,2024-08-11,Delivered
3343,526,2025-03-18,Cancelled
3344,278,2024-10-02,Shipped
3345,288,2025-12-12,Shipped
3346,415,2024-08-12,Delivered
3347,461,2025-01-06,Delivered
